room_number,reviewer,review_content,review_rating,review_date
50249,갈색석사,추가인원 포함해서 5명이었는데 방이 조금 작아요! 2명 사용 사이즈가 딱 맞아요! 뷰는 좋았구요! 확장형이어서 창가 쪽은 우풍이 들어와요. 커텐 치고 주무셔야 합니다!,9.3,1개월 전
50249,지역적인이슬,너무 좋았어요 시설도 청결하고 방도 좋았고 사장님이 아주 친절하셨어요 덕분에 좋은 추억 만들고 가는거 같아요. 다음에도 또올거같아요 ㅎㅎ,10.0,2개월 전
50249,맘마아아,"일년전 방문했을때의 기억이 너무 좋아 평일 비수기에도 불구하고 싸지 않은 가격으로 재방문을 했습니다. 시설이 많이 낡았으며 주방 후드열었더니 기름냄새에 기름 뚝뚝 떨러지고.. 조리도구 있는 수납장에는 라면 부스러기가.. 전반적인 도구 구매 , 깔끔한 청소가 시급한거 같습니다. 사장님은 항상 친절하세요.",10.0,1개월 전
50250,초코하임요미,사장님의 센스가 곳곳에서 엿보였습니다~,9.5,2개월 전
50250,굉굉한첼시,"전망좋은거는 사진보면 될 거 같고 사장님이 너무 친절하네요,,,필요한거 다 설명해주시고 간식도 주시고 터치도 안하고ㅠㅠ 너무 잘 쉬다 갑니다 펜션에 어메니티 있는거 처음봐요 호텔부럽지 않게 쉬다 갑니다~ 번창하세요!!!",10.0,3개월 전
50250,노크하세유,시설 뷰 사장님 모두 만족합니다. 재방문의사 100%입니다. 잘 쉬다가요!,10.0,4개월 전
50250,limach,별이 5개가 아쉽네요 5만개줘야되는데 너무 깔끔하고 방이 사진과 너무똑같고 좋았습니다. 단점을 찾자면 다른 펜션을 못가겟다는것.. 너무 나가기 싫어서 10시 59분 체크아웃했습니다~ 또올게요~~,10.0,6개월 전
50250,진환21,바로앞 해수욕장이며 이동이 매우 편리하며 사장님께서 너무 친절하셔서 강릉오면 다시 재방문을 하고싶은 곳입니다. 여러분들도 꼭 한번쯤은 들르시길 추천드립니다.,10.0,7개월 전
50251,열정적인일식,사장님이 친절하시고 방이넓은데 침구류가 오래된거같고 에어컨이 고장남,,2년 전
50253,라떼만먹어요,조금 오래된 느낌이 낫지만 전체적으로 나쁘지않았습니다 다만 주위에 편의시설이 거의 없으니 참고하시면 될것같습니다,8.9,1개월 전
50253,사랑바위혼연,안녕하세요^^하바나 리조트입니다 방문해주셔서 감사합니다.. ^^ 저희가 설립한지 조금 오래 되어서 시설 또한 내부공사도 하고 있고 시설부족 보충중이오니.. 양해 부탁드립니다 감사합니다,10.0,1개월 전
50253,이현석97,신혼여행으로 떠난 제주에 첫 숙소였어요. 결혼식 끝나고 당일 저녁에 출발해서 숙소에는 밤 늦게 도착했어요. 제주국제공항에서 거리가 꽤 되더라구요. 위치는 해변가인데 밤 늦게 도착해서 잘 보이지 않았는데 아침에 보는 바다뷰도 정말 좋았어요. 건물이 오래된 듯했지만 방이 넓고 깔끔했어요. 바람이 많이 불고 정말 많이 추웠는데 방에 도착하니까 방이 냉골.. 개별난방이 있어서 그래도 금방 따뜻해졌어요~ 조리도구는 다 갖춰져 있었는데 아쉽게도 수세미가 없어서 좀 불편했어요 다음 일정 때문에 근처 산책하지 못하고 나와서 좀 아쉬웠는데 전반적으로 좋았어요,10.0,2개월 전
50253,더운하루,안녕하세요 하바나 리조트 입니다^^ 저희가 개별난방이라서 방이 조금 서서히 따뜻해지거든요. 먼저 체크를 하고 따뜻하게 해놨어야 하는데 그렇지못했네요. 불편을 드려 죄송합니다.. 수세미는 원래 비치 되어 있는데 청소하시는 분이 깜빡 하셨나봐요.. 불편사항 참고해서 더욱더 고객님께 만족드리는 하바나 리조트가 되겠습니다 다시 한번 죄송합니다^^ 다음에 기회가 되시어 찾아주실땐 따뜻한 룸으로 맞이하겠습니다. 감사 합니다^^,10.0,2개월 전
50253,Skillfull,뷰는정말좋고 전반적으로깔끔했고 욕실은신경써서 청소가필요한거같습니다,5.6,10일 전
50255,께미,방이 따뜻해요🍠🥔🌰🍓 위치도 기흥역과 가깝고 이 근처에 모텔이 주변에 모여있는데 여기가 제일 접하기 좋은거같아요. 이 동네에서 숙박은 여기서만 하는데 가장 무난하고 좋습니다.,9.3,26일 전
50255,깜s,께미님 안녕하세요. 안녕하세요. 좋은격려와 칭찬의 말씀 고맙습니다~,10.0,26일 전
50255,께미,사진이랑 똑같았어요 들어올때 따듯해서 좋았습니다 물도 따듯한물 잘 나오고요 잘 쉬다가 갔습니다~~,10.0,2개월 전
50255,세리나박,깜s님 안녕하세요. 좋은 답변 좋은 댓글 감사합니다 시간 되시면 자주 놀러 오세요 더 노력할께요 감사합니다^^,9.3,2개월 전
50255,께미,"기흥역 근처에 위치하고 있어 접근성도 좋고, 근처에 모텔이 많이 모여있지만 시설이 좋고 이용하기 편리하며 친절한 곳은 여기 밖에 없다고 생각합니다ㅎㅎ 다음번에 또 재방문 하겠습니다.",10.0,2개월 전
50256,자기중심적인정착,사장님 넘나 친절하시고 좋았어요 하지만 겨울이라 우풍과 뜨거운물이 안나온다는 단점이 있네요 봄 가을용으로 방문하시면 괜찮을실듯 합니다.,9.9,1개월 전
50256,42평,시설깨끗. 자연환경 죽여줘. 꼭 다시온다! 진짜 여기는 힐링플레이스,10.0,1년 전
50256,m97615912,늦게도칙했는데도 친절하게 잘 맞이해 주셨어요~ 저렴한가격에 묵었는대 다음에 또 방문할게요~ 침구류도 깨끗하고 좋았어요~,10.0,1년 전
50256,3451153,따뜻한물 안 나옴 방 안에 벌레 많음,10.0,1년 전
50256,7646990,감사합니다 덕분에 편하게 쉬다가네요.번창하세요.,10.0,2년 전
50257,거뜬거뜬한학교,린스준비하셔야데요 ㅠ 참! 세안비누도 읍어요 ㅜ 주차는 길옆에 ㅜ 주차장이 좀,8.3,1개월 전
50257,그리스머슴,잘 머물다 갑니다.,8.3,3개월 전
50257,근의공십,당일치기로 가려다가 실패하고 급하게 예약해서 갔는데 들어가자마자 돈벌레가 기어나왔고 침대에 머리카락과 먼지가 잔뜩 있고 침대 밑에도 먼지가 너무 많아요.. 펜션이 아니라 민박집 같습니다. 다른 리뷰들은 왜 그렇게 나왔는지 궁금하네요.,8.5,3개월 전
50257,김구랭,엘리베이터 없는거 말고는 대포항 걸어서 10분이면 충분한 거리에 있어서 좋아요,8.6,1년 전
50257,민성이는,"시설은 좀낡은편이고요. 후기에 사장님이 친절하시다는글을 많이봤는데.. 제가본사람은 직원이었을까요? 제차가경차라 주차을하는데 주차라인을 넘지도않았는데 주차잘좀대라길래 제가 주차가 왜요?물으니 가서보세요 !!,이러는데 별거아닌데 말을참...기분상했네요",8.0,1년 전
50258,쮸구리이,넓고 깨끗해요! 굿!,7.3,7개월 전
50258,워크나이트,"방도 넓고 맘에 들고, 사장님도 친절하셔서 연박했네요. 잘 쉬었다 갑니다",6.0,8개월 전
50258,워크나이트,"방은 넓고, 시설도 깨끗하고, 무엇보다 빠른 입실이 아주 좋아요. 주차 공간이 부족해서 좀 곤란하긴 했지만 가까운 유료주차장이라도 대여해주셔서 괜찮았습니다",8.1,8개월 전
50258,낯선세계,사장님 친절하시고 기분 좋게 쉬었다갑니당,10.0,10개월 전
50258,낯선세계,사장님 친절하시고 깨끗해서 자주 이용합니다,10.0,11개월 전
50259,10148747,저희는 10명이서 갔는데 숙소가 상당히 넓었고 청결해서 좋았어요. 분위기도 좋았고요. 해수욕장은 걸어서 산책삼아갈 수 있어서 괜찮았어요.,10.0,1년 전
50259,6010450,침대도 넉넉하고 에어컨도 넉넉하고 모든게 넉넉하고 좋았어요!! 마트도 가까이 있고 함덕해수욕장도 산책겸 걸어갈만한 거리라서 더더욱 좋았어요! 친구들이랑 좋은 추억 만들고 갑니다!!,10.0,2년 전
50261,별콩창,가성비좋구요 시간도넉넉하구요 주차장넓어서좋아요 예전에애용하던곳이였는데 오랫만에가도 좋았어요 청소상태좋았구요 침구류도좋아요 다만냉장고물품이 미지근했습니다 그거빼고대략모두만족합니다 친절합니다~,8.6,1일 전
50261,아흔째웰시코기,지하철역이랑 거리는있지만 방은 넓고 좋아요ㅎㅎ대신 화장실바닥이 좀춥고 미끄러워요 넘어질뻔요ㅎㅎㅎ이거빼고는 다 괜찮아용 그리고 주변에 편의점이없어서 미리 다 사가는거 추천이요 잘쉬다갑니당ㅎ,10.0,1일 전
50261,떠어기잉,추운 날씨이 속에서어 잘 쉬다가 갑니다. 시설은 잘 모르겠는데 그럭저럭 나쁘지 않습니다!! 사장님 친절 하셨고 좋았어여어여 코로나 조심하시구 많이 많이 파시구 번창하세요유유 감사해요우,10.0,5일 전
50261,yeeeen,관악역 근처에 대실하는 곳 중에서 제일 괜찮았어요 다들 방이 추웠다는 후기가 많았는데 딱 적당했던 것 같고 전기장판도 있어서 따뜻하게 쉬다갔어요 화장실은 조금 쌀쌀했지만 따뜻한 물이 잘 나와서 좋았고 일회용품도 다른 곳은 돈주고 사던데 여기는 그냥 줘서 좋았어요,10.0,18일 전
50261,TMTV,일반실이였지만 가성비에 짱짱이였습니다. 그리고 화장실은 청결에 신경을 잘하신것 같고 방도 넓어서 좋았습니다. 그리고 음식을 편히 먹을 수 있는 책상도 있으므로 좋았습니다. 아쉬운 점이 있다면 옷 걸이는 한개였고 공기가 조금 차가웠지만 이불 덥었을때 저한테는 딱 좋았습니다.그리고 샤워기가 조금 구식이라 조금 아쉽습니다.,3.3,19일 전
50263,똘이엄마,일찍 들어 가서 늦게까지 편하게 잘 쉬다 옵니다 차도 신경 써주시고 주변에 식당 편의점등등 너무 가까워서 이용히가에도너무 좋구 사장님들두 너무 친절하시고 항상 이곳만 이용하게됩니다 수고하세요,8.6,8시간 전
50263,캐리언니,깔끔하고 좋아요. . 주차타워 따로 있어서 주차하기도 좋고 바로 앞에 먹을곳 편의점 다 있어서 편하고 버스 치지하철 정류장도 근처에 있어요. 친절하시고 룸도 깨끗해서 좋네요. 다음에 또 올께요,4.6,14시간 전
50263,블루요정님,항상 잘 이용하고있습니다 넷플릭스가 가끔 오류가 많이나는데 그래도 잘 이용하고있습니다 이불에서 향기나서 좋아요 수건에서도 향기나면 더 좋을 것 같아요 전자레인지도있어서 간단히 식사하기 좋아요^^,10.0,1일 전
50263,무시무시한팬케이크,두번째 이용했는데 이번에도 만족입니다 컴퓨터 너무 좋구요 방도 따듯하고 편안해요 입실 시간이 이른 게 최대 장점인듯 해요!! 대실 시간도 길고 좋아요 깨끗하긴 한데 가끔 화장실 청소하시다가 잊으시는지 수건이나 쓰고난 샘플이 남아있더라구요 그거만 빼면 다 좋았어요 !,4.6,1일 전
50263,세둥잉,티비도 크고 방도 따뜻하고 시설이 깨끗했어요 ! 밑에 먹을것도 많아서 완전 고민했어요ㅠㅠ 다만 일회용품이 천원이여서ㅠㅠ 넷플도 되고 영화도 볼 수 있고 완전 일석이조랍니당 앞으로 자주 애용하겠습니당 ㅎ,6.6,2일 전
50264,밍014,방 깨끗하구 좋아요 ㅎㅎ 가격 저렴하구 안에 사장님도 친절하시구 근데 너무 추워요....ㅠㅠ 보일러 방금 틀어서 괜찮아 질거 라구 하겼는데도 너무너무 추웠어요 ㅠㅠ 화장실이.젤 따듯해서 화장실 바닥에 발바닥 녹이구 해써욤 ㅠㅠㅠ,9.2,23일 전
50264,포악한방탕,다른곳 보다 대실시간이 한시간정도 더길었던거같아요 잘이용하고갑니다,10.0,4개월 전
50264,오롱조롱한수초,음 건물은낡긴했지만 안에시설은괜찮았어요 수압도쎄고에어컨도시원하고 단지모기가있어서 잠을제대로못잤어요ㅠ,10.0,5개월 전
50264,광교산신호등,출장와서 이용했습니다 잘쉬고갑니다,10.0,6개월 전
50264,광교산신호등,출장와서 이용했어요 잘쉬다갑니다,8.0,6개월 전
50267,지리정,급하게 하루전에 잡은 바닷가앞 숙소 착한 가격에 사장님까지 친절하시니 너무 잘 쉬다 왔고 방도 사진보다 넓고 창문 넘어 펼쳐진 바다 그리고 파도소리가 들리는데 어찌나 좋던지 화장실에 세면대가 없었지만 이 가격에 바닷가앞을 생각하면 세면대는 없어도 괜찮고 다음에도 재방문 두드리겠습니다. 하루 밖에 안되는 짧은 일정이었지만 숙소에서 바다 실컷 구경하고 따뜻한 바닥에 앉아 해뜨는것까지 보니 재충천해서 돌아왔네요,10.0,1개월 전
50267,포천이띵동,일단은 뷰가 너무 이뻐요!! 사장님도 너무 친절하게 안내해주고 설명해주셔서 좋았어요👍깔끔하고 너무 이뻐요,10.0,7개월 전
50267,용인자연휴양림산국화,경치도좋고 특히 밤바다의소리가 아주낭만적이었네요,10.0,10개월 전
50267,서희동현맘,지어진지 좀 오래 되어 최신식 시설은 아니었지만 객실 부분 리모델링은 하신거 같았어요. 많은 사람들이 사용했을 것이고 있을건 다 있는지라 저는 바다만 가까우면 됐기 때문에 2박3일 있는동안 크게 불편하지 않았습니다. 이불도 바다가 바로 옆치고 뽀송해서 좋았는데 다만 아쉬운건 머리카락 청소가 구석구석 되어있진 않았습니다. 수건도 넉넉히 주셔서 편했구요 바다를 바라보며 먹는 바베큐도 특별한 시간 이었습니다.. 바다 바로 앞이라 물놀이 하다가 추우면 와서 쉬다가 또 나가고~~ 시설의 불편함을 넘어서는 알찬 물놀이를 했기 때문에 만족스런 숙박이었습니다.. 다음에 또 갈래요~~,9.0,1년 전
50267,하슬라할미,"방 보고 선택할 수 있게 해주셨어유~ 놀고 들어가기 딱 좋은ㅋㅋㅋ 친절하셨고, 바다뷰라서 좋았어요~^^ 에어컨, 난방 다 빵빵하고 물도 잘 나왔는데 세면대가 없었어용! 샤워기 있어서 딱히 불편하진 않앗지만..ㅋㅋㅋ저렴하고 좋앗어요^^",10.0,1년 전
50269,가만가만한경찰관,"일단 너무깨끗해서 처음부터 기분이너무좋았습니다! 시간에 맞춰 불피워주시고 계속 지켜보면서 불이꺼졌는지 불의세기가 어떤지 신경써주는모습도 너무감사했고, 뭐가부족한게없는지 자꾸세심하게 챙겨주는모습도 너무감사했습니다 ~~ 잘지내다갑니다 다음에또갈게요 사장님 !! 강아지들도 너무귀여웠어요😁",9.3,5개월 전
50269,향기로웜,완전 너무너무 좋았습니다 ㅎㅎ 일단 숙소가 진짜 한적하고 조용한곳에 위치해서 좋았고 바다 근처라 운치 있었어요 숙소도 생각보다 컸고 안에 머리카락 한올 없을 정도로 깨끗했어요 또 사장님께서 저희 도착하자마자 트렁크에서 짐 빼서 방까지 날라주시고 비가 오는 날씨에 바베큐 부탁 드렸는데도 싫은기색 하나 안내시고 불도 피워주시고 직접 고기 굽는것까지 도와주시고 사장님 내외 두분 다 너무너무 친절하셔서 감동받았어요 게다가 바베큐는 개별 테라스에서 즐길 수 있어 코로나로부터 안전했네요 ㅎㅎ 거기다 직접 핸드드립으로 내려주신 커피까지 먹어보라고 텀블러에 주셔서 담날 사이다병에다가 담아갔어요 가면서 맛있게 잘마셨습니다 사장님 ^^♡ 남친도 사장님들이 너무너무 친절 하시고 숙소도 진짜 지금까지 갔던 펜션들중 젤 깔끔하다고 너무 만족하고 묵는내내 기분 좋았다고 하네요 퇴실할때 비많이 온다고 우산도 씌워주셔서 또 감동했네요 두분 다 천사같으세요 ㅠㅠ♡ 담에 제주도 오면 무조건 여기서 또 묵기로 했어요 숙소 사진 찍는걸 깜빡해서 너무 아쉽네요 그래도 담에 또 뵐게용 잘쉬다갑니다 감사했어요-♡,10.0,7개월 전
